duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class
56579,-1,-1,-1,-1,0,0,0,0,35.34880433,2721.857933,56579,56579,56579,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
2472415,2421839,2415114,2421839,2415114,2421839,2415114,0,0,1.617851372,95.45323095,50576,2364538,824138.3333,1334029.481,2415114,2415114,2415114,0,2364538,2364538,2364538,0,Non-VPN
11499078,126525,125852,11372553,11148461,5749539,5637156.5,7952142.66,7794161.57,0.521780964,76.78876515,54712,11148461,2299815.6,4946772.561,11317841,11300000,11317841,0,11148461,11100000,11148461,0,Non-VPN
55988,-1,-1,-1,-1,0,0,0,0,35.72194042,2750.589412,55988,55988,55988,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
12777975,140605,36280,5623188,5637452,1597246.875,1569450.25,2299000.713,2307542.768,1.40867391,132.6501265,48,5574335,751645.5882,1704899.859,5111865,6294258.5,7476652,1672156.924,4905627,5239981,5574335,472847.9614,Non-VPN
56003,-1,-1,-1,-1,0,0,0,0,35.71237255,2749.852686,56003,56003,56003,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13993189,80165,34451,11379162,11381215,2303995.5,2304052.333,4468209.965,4473802.789,1.000486737,81.8255224,61,11210287,1076399.154,3061191.417,1572807,6475984.5,11379162,6934140.119,1232522,6221404.5,11210287,7055345.293,Non-VPN
56873,-1,-1,-1,-1,0,0,0,0,35.16607177,2707.787527,56873,56873,56873,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
6318761,94161,38886,6055010,5933258,2106253.667,2034230.667,3419931.259,3376967.736,1.266070991,123.2836627,75,5933258,902680.1429,2218890.777,6272207,6272207,6272207,0,5933258,5933258,5933258,0,Non-VPN
55819,-1,-1,-1,-1,0,0,0,0,35.8300937,2758.917215,55819,55819,55819,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
200584,200584,30683,200584,30683,200584,30683,0,0,19.94177003,2866.629442,39,169862,66861.33333,90507.55042,-1,0,-1,0,-1,0,-1,0,Non-VPN
2312835,2251882,2261782,2251882,2261782,2251882,2261782,0,0,1.729479189,102.0392721,51053,2200829,770945,1238325.762,2261782,2261782,2261782,0,2200829,2200829,2200829,0,Non-VPN
55615,-1,-1,-1,-1,0,0,0,0,35.96152117,2769.03713,55615,55615,55615,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
14558649,82029,27318,14177573,14347106,4809716.667,3639662.25,8112919.58,7138480.279,0.618189229,92.04150742,70,14177573,1819831.125,4993584.443,14219253,14200000,14219253,0,14177573,14200000,14177573,0,Non-VPN
14341561,92837,32107,8630561,8502792,3585390.25,3530259.75,4189177.326,4169414.772,0.697274167,62.75467503,71,8502792,1593506.778,3107315.798,5434975,7145344,8855713,2418827.036,5265326,6884059,8502792,2289234.162,Non-VPN
55864,-1,-1,-1,-1,0,0,0,0,35.80123156,2756.69483,55864,55864,55864,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13172172,209503,30903,6140615,6148854,2589647.2,2634434.4,2289818.4,2332595.813,0.911011487,80.77635184,50,5970304,1197470.182,1908990.829,1299479,3250711.25,6140615,2086284.094,1089976,3126777,5970304,2082590.638,Non-VPN
12461290,87554,34797,6309653,6171497,2067033.833,2067145.333,2887310.56,2835690.887,1.12347919,113.8726408,70,6171497,958560.7692,2102306.075,5217248,6132367,7047486,1294173.701,5158161,5664829,6171497,716536.7572,Non-VPN
55783,-1,-1,-1,-1,0,0,0,0,35.85321693,2760.697704,55783,55783,55783,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
56061,-1,-1,-1,-1,0,0,0,0,35.67542498,2747.007724,56061,56061,56061,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
10730659,88135,38101,7853466,7721098,2682664.75,2627390.75,3641771.113,3599995.043,0.931909215,83.4058747,64,7721098,1192295.444,2571251.274,2619301,5339839,8060377,3847421.737,2449186,5085142,7721098,3727804.725,Non-VPN
11490192,125127,130132,11137228,11360060,5631177.5,5745096,7786731.292,7940758.241,0.522184486,68.14507538,52993,11137228,2298038.4,4941486.763,11320353,11300000,11320353,0,11137228,11100000,11137228,0,Non-VPN
56213,-1,-1,-1,-1,0,0,0,0,35.5789586,2739.579812,56213,56213,56213,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13888921,86494,34316,6722821,6723623,1524430.333,1524397.667,2322237.357,2328874.433,1.439996671,130.1036992,67,6553499,730995.8421,1665019.89,1356285,4379605.333,6722821,2747150.147,1016795,3819931.667,6553499,2769007.532,Non-VPN
55,-1,-1,-1,-1,0,0,0,0,36363.63636,1454545.455,55,55,55,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
55603,-1,-1,-1,-1,0,0,0,0,35.96928223,2769.634732,55603,55603,55603,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
10242757,84850,36994,8026385,8026761,1451184.143,1435126.429,2937284.855,2938858.263,1.562079428,154.4506035,66,7857171,682850.4667,2008847.663,1631209,4951878,8272547,4696135.136,1265027,4561099,7857171,4661349.725,Non-VPN
56558,-1,-1,-1,-1,0,0,0,0,35.36192935,2722.86856,56558,56558,56558,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13456977,91033,37013,5899829,6069488,2657558.2,2214581.333,2768189.041,2709807.376,0.96604163,115.9249956,61,5899829,1121414.75,2098959.727,2133100,4429263.667,5942522,2021788.704,1793824,4245444.333,5899829,2165988.873,Non-VPN
56162,-1,-1,-1,-1,0,0,0,0,35.61126741,2742.06759,56162,56162,56162,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13504481,81055,32333,4498201,4498937,900298.7333,885496,1239928.251,1250147.654,2.369583844,230.8122763,50,4328930,435628.4194,901989.8311,1421687,2690389.4,4498201,1170578.346,1082628,2158419.4,4328930,1253235.254,Non-VPN
201350,140611,143528,140611,143528,140611,143528,0,0,19.86590514,2398.808046,57822,82789,67116.66667,13650.77821,-1,0,-1,0,-1,0,-1,0,Non-VPN
56090,-1,-1,-1,-1,0,0,0,0,35.65697985,2745.587449,56090,56090,56090,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
64,-1,-1,-1,-1,0,0,0,0,31250,1250000,64,64,64,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
14434824,59,68,4334113,4334821,758401.7895,847594,1278355.797,1325776.137,2.632522572,991.7682405,59,4309785,390130.3784,974108.2732,2240359,3602408.5,5766698,1564284.386,2215158,3020855.25,4309785,909382.4376,Non-VPN
5128661,42,83,3016624,3067722,320541.3125,461578.7273,834470.378,997187.6279,5.654497344,2828.223585,42,3016624,183166.4643,636916.6929,1866042,2530548.5,3195055,939754.1046,1661066,2338845,3016624,958524.2541,Non-VPN
13904207,64,122,4076219,4076843,1156612.333,1156556.417,1371909.474,1370745.049,1.869937638,570.6905831,64,4050768,556168.28,1086618.541,3510382,4113398.667,4416015,522228.9276,2235567,3237668,4050768,922241.6717,Non-VPN
12028849,511456,512104,3437889,3438148,1500299.625,1500517.25,1191077.093,1191047.884,1.496402524,388.9815227,24313,3413576,707579.3529,1085124.826,1803634,3000599.25,4998518,1493959.177,1170340,2305487.5,3413576,1197896.807,Non-VPN
14056876,49,36,6936363,6986928,437710.625,701563.65,1672150.219,2094349.037,3.841536341,2408.856705,36,6936363,265224.0755,1303817.063,6838744,6925560.5,7012377,122777.0717,6631425,6783894,6936363,215623.7276,Non-VPN
36505,36505,-1,36505,-1,36505,0,0,0,54.78701548,2191.480619,36505,36505,36505,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
2758538,53,46,2379560,2429654,246232.6364,341619.75,710598.4692,845053.0007,7.612728192,3881.403845,46,2379560,137926.9,528796.443,2554938,2554938,2554938,0,2379560,2379560,2379560,0,Non-VPN
14745368,119,76,12770892,12772008,2453284.333,2457513,5101803.314,5099973.161,0.949450702,332.3755636,76,12747033,1134259.077,3521687.67,1864606,7359853,12855100,7771452.836,1748006,7247519.5,12747033,7777486.578,Non-VPN
14998892,2088433,2087704,5026686,5027225,3749723,3332339,1495873.269,1520605.274,0.600044323,189.8140209,23992,5002694,1874861.5,2207391.89,2088433,3749723,5026686,1495873.269,2063385,3725250.5,5002694,1496277.212,Non-VPN
14543342,77,42,9780134,9754709,852527.1176,1116736.231,2526528.849,2860660.753,2.200319569,1038.069517,42,9729314,469140.0645,1885542.205,4404585,7169430,9934275,3910081.297,4334293,7031803.5,9729314,3814855.934,Non-VPN
633,633,-1,633,-1,633,0,0,0,3159.557662,126382.3065,633,633,633,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
14171866,54,70,5013175,5012365,955850.3077,1090143.538,1614942.814,1592686.986,1.975745466,702.5892003,54,4987944,524883.9259,1210289.816,1721391,2829489,5197459,1522203.813,1605241,2694110.4,4987944,1511446.39,Non-VPN
9371574,42,17,5175628,5225733,372857.84,623065.2,1249792.934,1604362.056,4.48163777,2866.860999,17,5175628,228574.9756,984823.2169,3823292,4536279,5249266,1008315.885,3755601,4465614.5,5175628,1004110.721,Non-VPN
13740804,1322141,1323059,3722020,3721982,2743104.2,2743291.4,1260149.127,1259956.976,0.873311343,226.8426214,24309,3697673,1249164,1616704.771,1322141,2743104.2,3722020,1260149.127,1297832,2718347.6,3697673,1260068.266,Non-VPN
13412,13412,-1,13412,-1,13412,0,0,0,149.1201909,5964.807635,13412,13412,13412,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
202484,62,39,151072,124840,30292.6,44242.5,67517.74147,58869.21669,54.32528002,18944.70674,39,124840,20248.4,40449.6898,-1,0,-1,0,-1,0,-1,0,Non-VPN
13646619,138,6233,3578692,3570912,1945862.286,1945877,1552378.806,1543004.914,1.172451579,272.3751575,138,3553212,909774.6,1411008.359,1433736,2724207.2,3578692,1000519.536,1354684,2688389.2,3553212,1018009.1,Non-VPN
198831,1006,39,75236,106646,44381.33333,34725.4,38666.50417,49473.46338,50.29396824,10330.38108,12,65687,22092.33333,27991.63264,-1,0,-1,0,-1,0,-1,0,Non-VPN
199672,86,743,148831,97318,37293,43540.75,74358.66925,41285.55789,50.0821347,16832.60547,86,97318,22185.77778,33293.21919,-1,0,-1,0,-1,0,-1,0,Non-VPN
14339058,56,73,2956848,2956115,1590491.444,1590487.222,1324376.544,1322287.847,1.394791764,472.5554496,56,2931480,754687.2632,1184847.673,2431414,2862884.6,3861828,571857.0059,2406230,2656814.2,2931480,196931.9958,Non-VPN
12739975,41,22,5046034,5097533,374705.1471,488989.1538,1119926.728,1281886.922,4.866571559,1829.045975,22,5046034,208852.0492,850844.9191,3144975,4053055,5114719,993812.8044,3072475,3814840.333,5046034,1073754.458,Non-VPN
577,577,-1,577,-1,577,0,0,0,3466.204506,138648.1802,577,577,577,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13616398,80,91,5011339,5010834,1510197.111,1700563,2221141.803,2290588.056,1.395376369,466.3494707,80,4985763,756466.5556,1698357.719,3175058,4509438.667,5341919,1167368.668,3093985,4352973,4985763,1090320.573,Non-VPN
9892537,62,73,4853508,4879700,430110.3043,493314.7,1159693.245,1241445.089,4.548883669,1496.582727,62,4853508,224830.3864,855167.3678,1551540,3196628.333,5015869,1738718.1,1336874,3019333.667,4853508,1763219.124,Non-VPN
14479343,445009,444008,4562370,4562924,2890844,2890855.4,2177014.813,2177378.492,0.828766885,216.1009654,24970,4536800,1316303.909,2023829.849,4441701,4669737,5005140,296667.5432,4410580,4454671.667,4536800,71189.62781,Non-VPN
14955298,65,26,4649722,4700373,415424.9444,574195.7692,1089124.723,1270469.726,4.279419909,1268.914869,26,4649722,237385.6825,842837.8747,2772888,4617959,5784791,1616445.491,2415127,3807522.333,4649722,1214656.395,Non-VPN
35409,35409,-1,35409,-1,35409,0,0,0,56.4828151,2259.312604,35409,35409,35409,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
1022,1022,-1,1022,-1,1022,0,0,0,1956.947162,78277.8865,1022,1022,1022,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
14638509,55,41,8863447,8913306,486261.1667,695837.2857,1710954.343,2037652.837,3.620587315,1720.59873,41,8863447,281509.7885,1311621.121,4483058,7213876,9944694,3861959.852,3510785,6187116,8863447,3784903.598,Non-VPN
9465546,69,68,2822526,2823001,726181.8462,786755.8333,979301.8994,997781.5523,2.85245035,1001.421365,68,2797911,364059.4615,762943.1014,2822526,3146788,3644298,437422.5156,1924109,2291270.667,2797911,453291.5261,Non-VPN
14656385,101852,102117,2714049,2714537,1820334.75,1832048.125,940430.7178,942107.9575,1.228133677,314.9480585,24601,2689448,862140.2941,1102376.699,1976254,2438435.167,2714049,270430.4721,1294874,2227742,2689448,528402.4318,Non-VPN
14193730,48,35,7961403,8011632,788540.5556,1178665.333,2268320.32,2738317.142,2.254516607,1207.43455,35,7961403,457862.2581,1746929.88,6093011,7063609.5,8034208,1372633.562,5886426,6923914.5,7961403,1467230.308,Non-VPN
14967148,1735479,1735973,3254110,3253591,2490479.5,2490358.333,630693.9064,630429.0599,0.935381945,243.9342485,24271,3228974,1151319.077,1330323.518,1735479,2490479.5,3254110,630693.9064,1710862,2465642.5,3228974,630625.4972,Non-VPN
14926262,42,85,9067535,9043838,745032.85,931252.875,2090442.19,2312486.121,2.545848385,1113.071712,42,9016390,403412.4865,1555871.88,1144929,3725051,9219178,3785075.442,1038798,3573228.75,9016390,3744024.95,Non-VPN
188135,457,48,75999,97330,41226.33333,32584.8,38126.34849,45760.67072,53.15332075,9870.571664,16,64456,20903.88889,26462.11219,-1,0,-1,0,-1,0,-1,0,Non-VPN
14991176,45,106,4611793,4612316,1360634.909,1496723,1866079.204,1912318.598,1.534235873,490.2217144,45,4586420,681417.0909,1453700.013,1598969,3641735.5,4761911,1455543.017,1574658,3468740.25,4586420,1435273.443,Non-VPN
11183891,66,272,5529909,5580195,588539.4737,743927.3333,1633687.945,1838995.281,3.218915492,516.7253508,66,5529909,319539.7429,1224831.967,5247341,5524642,5801943,392162.8351,4894005,5211957,5529909,449652.0306,Non-VPN
11145132,65,41,4656864,4631595,301219.7838,443778.92,918550.3819,1100469.65,5.742417407,2481.531847,41,4606122,176906.8571,709892.4978,5002012,5003917.5,5005823,2694.783758,3158053,3882087.5,4606122,1023939.41,Non-VPN
10354565,330560,331838,5000367,4999517,3443282.667,3443403.333,2695697.001,2694694.645,0.772606092,201.5536143,24355,4974734,1479223.571,2389893.562,4998921,5164924,5330927,234763.694,4974138,4974436,4974734,421.4344552,Non-VPN
12846603,79,47,3817713,3844865,414406.5484,473914.4444,991987.5601,1062775.88,4.670495383,1421.46527,47,3817713,217739.0339,742726.508,2645345,4237968.667,5067872,1379661.551,2563418,3269674.333,3817713,641941.2818,Non-VPN
12050988,61,112,4528420,4529915,1202500.1,1202632.8,1592887.316,1590521.799,1.825576459,603.6019619,61,4504077,573856.5714,1220507.834,1390632,2863200.75,4973015,1712147.37,1364794,2709583,4504077,1523597.192,Non-VPN
13947164,132,91,2899873,2899298,1070916,1160172.417,1100641.61,1100403.357,1.93587743,576.7480758,91,2875043,536429.3846,923283.1092,1886753,2320318,3120996,553673.2528,1861148,2147725.167,2875043,380645.8386,Non-VPN
14670589,75,118,4872034,4898194,431487.9118,584725.04,1186265.196,1372803.567,4.157978933,1291.222868,72,4872034,244509.8167,912031.1273,2916601,4636699,5734175,1508451.003,2810127,4068580,4872034,1103690.712,Non-VPN
14759438,40,26,4116091,4166707,294175.46,409267.1944,782589.8318,916090.5009,5.96228664,2653.488568,26,4116091,169648.7126,606697.1082,1497851,3481890.75,5531782,1772807.212,1383466,2678418.75,4116091,1145981.951,Non-VPN
14209992,64,76,6626440,6649898,1013288.286,1182098.75,1886055.831,1998848.991,1.970444459,652.568981,64,6625942,526296,1424825.664,1353814,3546509,6691371,2303317.504,1329292,3284678,6625942,2365055.07,Non-VPN
14988495,91,67,12330324,12306202,1665388.333,1734492.625,4032988.805,4295010.172,1.267638946,412.983425,67,12305636,832694.1667,2888789.576,1216256,4996165,12400123,6412489.27,1112194,4903631,12305636,6410962.246,Non-VPN
13860140,50,11,9741151,9791735,511482.6667,813790.7059,1933089.734,2427016.086,3.318869795,2016.862745,11,9741151,308003.1111,1506820.699,3369438,6594158.5,9818879,4560443.466,3000183,6370667,9741151,4766584.185,Non-VPN
14825475,40,98,4497035,4496771,1320600.5,1647275,1977950.311,2093133.295,1.281577825,401.2013106,40,4471894,823637.5,1654652.854,4235079,4843748.333,5230496,533526.6353,4235079,4392724.667,4471894,136525.5918,Non-VPN
11255696,56,59,10063380,10114365,562784.8,660556.5294,2238533.68,2438030.817,3.464912343,953.7393334,56,10063380,296202.5263,1628584.679,10826892,10800000,10826892,0,10063380,10100000,10063380,0,Non-VPN
186729,962,59,74655,95423,40632,32315.6,37169.62494,45305.44484,53.55354551,10089.48797,21,64833,20747.66667,26269.651,-1,0,-1,0,-1,0,-1,0,Non-VPN
13823542,46,70,4999500,4999378,1061437.615,1061456.308,1797734.411,1790774.994,2.02553007,719.2801961,46,4974339,511983.037,1325328.974,1429795,3430129.5,5264206,1948895.246,1136557,3087867,4974339,2140178.283,Non-VPN
13883511,65,30,3454611,3505031,396671.7429,553307.24,798976.6993,925790.2334,4.465729166,1432.706756,30,3454611,227598.541,630925.3241,1132637,2291752.5,3573171,849376.9187,1000505,1908245.167,3454611,960798.5279,Non-VPN
179945,3918,180,31806,64954,23011.4,25512,10937.99312,24023.62849,72.24429687,8380.338437,66,64888,14995.41667,20334.46482,-1,0,-1,0,-1,0,-1,0,Non-VPN
235363,25355,163,65893,91405,34043.4,35016.83333,17832.43419,36511.01274,55.2338303,7091.174059,73,65893,19613.58333,24413.97957,-1,0,-1,0,-1,0,-1,0,Non-VPN
52,-1,52,-1,52,0,52,0,0,38461.53846,2596153.846,52,52,52,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
628,628,-1,628,-1,628,0,0,0,3184.713376,127388.535,628,628,628,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
14356200,55,67,4033449,4033134,716551.65,754284.1053,1088598.968,1103575.439,2.855908945,917.2343656,55,4008647,358905,831301.9914,2217815,3364020.5,4413295,1031285.917,1341388,2536945.75,4008647,1140826.877,Non-VPN
14892828,50,20,3365947,3416505,195292.0263,309735.1458,551125.1459,685535.4977,8.46044821,4372.238772,20,3365947,119142.624,437535.4824,1275989,2967964,5588860,1681126.066,1031094,1996744.6,3365947,971565.402,Non-VPN
13950591,62,70,3083738,3083565,1071184.077,1071197.154,1230068.843,1229319.754,2.007083428,611.7303561,62,3058710,516688.5556,984173.9866,1919426,2604388,3083738,595638.3114,1720746,2468664.4,3058710,602686.3775,Non-VPN
14829298,68,181,4146382,4172770,673982.8182,822495.9444,1257219.946,1371422.259,2.832231168,521.3328372,68,4146382,361690.1951,971433.7782,1327433,3672564,6304011,2046623.31,1187680,3029845.75,4146382,1285983.836,Non-VPN
14567477,57,68,3105697,3104787,908909.3125,1038725.429,1125525.45,1148845.558,2.196674139,676.3010506,57,3080306,469918.6129,907794.5566,1881664,2423758.167,3105697,475123.5415,1293239,2186045.5,3080306,713549.2303,Non-VPN
14652989,67,43,4795101,4845768,340767.186,486740.3333,1034015.84,1227657.372,5.11840963,1785.847242,43,4795101,198013.3649,799929.7722,2738756,4815068,6490666,1907782.992,2127344,3835846,4795101,1483327.392,Non-VPN
11937717,721748,721668,2378211,2378511,1701706.286,1701592.429,689450.6519,689161.6666,1.340289772,350.4857755,23629,2353378,795847.8,964944.4671,1898899,2382388.8,3113682,661330.5185,1873165,2061197.4,2353378,256424.1367,Non-VPN
14713313,44,15,4748159,4798204,349123.0238,458986.2813,1106437.021,1262418.967,5.165390011,2253.809186,15,4748159,196177.5067,838737.2015,3282187,4428296.333,5002210,992560.1699,3069111,4183141,4748159,964811.4731,Non-VPN
14983546,44,36,3437346,3487355,312157.2083,510977.4483,828728.9547,1042969.51,5.272450193,2792.463146,36,3437346,192096.7436,663011.9185,1538902,2945656.6,4125767,1010711.58,1333435,2599490,3437346,805195.0909,Non-VPN
14605898,47,66,4997209,4997057,767388.1579,911281.875,1475289.509,1576014.476,2.533223223,900.3896919,47,4971964,405719.3889,1119782.758,1247673,3566734,5605216,1789262.99,1222285,3233238.5,4971964,1579793.875,Non-VPN
14163987,43,60,5563815,5591430,539622.5769,642667.2273,1258023.388,1357353.186,3.53007949,1282.830887,43,5563815,289060.9592,944583.9136,1386212,2799973,5697615,1724675.703,1298943,2640884.8,5563815,1730019.682,Non-VPN
10588089,55,68,3168051,3193074,1173666.667,1320415.375,1282333.8,1287892.845,1.794469238,556.946584,55,3167586,588227.1667,1055967.295,1236082,2112600,3250829,969836.8544,1211062,2075863.4,3167586,952901.8809,Non-VPN
115472,56,15,41658,73780,16798,18041.4,21956.95889,31937.84512,86.60108078,18974.2968,15,65078,12830.22222,21596.73322,-1,0,-1,0,-1,0,-1,0,Non-VPN
14112524,49,63,3400053,3451854,371382.2105,503078.2143,789597.6525,905364.7491,4.818415189,1591.635911,49,3400053,210634.6866,616393.6399,1856799,3387681.25,4150497,1065740.296,1652067,2488729.75,3400053,721789.1739,Non-VPN
14051506,52,105,5012832,5014060,1753145.25,2003749.286,2237311.183,2295866.661,1.209834732,383.3041099,52,4987716,878219.125,1765062.06,1029741,3506290.5,5012832,1901394.21,1004480,3470419.5,4987716,1905423.448,Non-VPN
221734,25201,45,74846,106255,52286.66667,39325.2,25130.10696,54010.67592,45.09908268,9110.014702,15,64874,24637.11111,26645.48453,-1,0,-1,0,-1,0,-1,0,Non-VPN
10006790,65,67,4847128,4845871,767851.2308,831843.75,1378462.42,1419018.743,2.698167944,920.6748618,65,4821313,384876.5385,1023666.407,1252422,2353922.25,4847128,1673359.616,1197735,2305750,4821313,1687838.126,Non-VPN
10531208,59,39,2574040,2600407,224068.2553,349373.6,567573.9559,682004.7759,7.501513597,3714.008877,39,2574040,135015.4872,444963.4196,1721453,2370303.75,2759611,465068.4373,1395362,1961875.25,2574040,483157.6007,Non-VPN
14455950,53,38,2735820,2787565,282432.4118,370007.5641,638896.8403,723842.0407,6.36416147,2336.823246,38,2735820,158856.5934,493747.8446,1867624,2418303.8,3069985,568160.8012,1473805,2067503.6,2735820,521482.6617,Non-VPN
14554172,42,61,4176458,4176415,854699,908067.125,1319861.298,1344006.331,2.404808738,737.8640296,42,4151908,428063.8824,1005667.231,1964918,3617782.25,4907107,1332312.442,1034526,2872168.75,4151908,1313068.661,Non-VPN
14976010,66,44,4908526,4934644,439385.4706,533945,1208478.566,1321973.165,4.27350142,1215.143419,44,4908526,237714.4444,905389.6499,4271360,4857014.333,5267486,520656.7747,2949898,4151789.333,4908526,1052462.787,Non-VPN
14955972,51,63,5048826,5048922,1658887.111,1866389.875,2397828.729,2475656.689,1.270395532,421.5707277,51,5023849,830887.3333,1840924.919,4498023,4847439.667,5048826,303777.42,4472950,4822472,5023849,303862.852,Non-VPN
170959,698,139,28024,65202,21169.8,24238.33333,11492.93352,23905.16587,76.04162402,9762.574652,55,65110,14246.58333,20075.61548,-1,0,-1,0,-1,0,-1,0,Non-VPN
126,-1,126,-1,126,0,126,0,0,15873.01587,1071428.571,126,126,126,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
681,681,-1,681,-1,681,0,0,0,2936.857562,117474.3025,681,681,681,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
11815290,52,17,6686984,6713217,784302.4,1002047.455,1930344.382,2247138.426,2.369810644,940.2223729,17,6686984,437603.3333,1470328.777,4842906,5805617,6768328,1361478.953,4006902,5346943,6686984,1895104.156,Non-VPN
11446460,190,16616,5707506,5683588,1631665.429,1631710.143,2438426.433,2428939.002,1.397812075,325.6902134,190,5683017,763097.3333,1793231.085,5336379,5521942.5,5707506,262426.4184,4580354,5131685.5,5683017,779700.4847,Non-VPN
